"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2019,124025856,127508004,18,38293252
2019,124025837,127507982,3,38293238
2019,124025849,127507996,17,38293248
2019,124025859,127508007,3,38293253
2019,124025869,127508015,25,38293259
2019,124025868,127508016,25,38293258
2019,124025869,127508016,3,38293260
2019,124025868,127508015,3,38293257
2019,124025874,127508021,11,38293262
2019,124025888,127508036,17,38293267
2019,125555165,129047659,27,38926568
2019,125555175,129047670,1,38926574
2019,125551294,129047723,21,38925845
2019,125555213,129055112,25,38926587
2019,125555212,129055114,24,38926586
2019,125555214,129055112,24,38926590
2019,125555212,129055112,24,38916326
2019,125555213,129055113,24,38926588
2019,125555212,129055113,25,38926585
2019,125555214,129055113,24,38926591
2019,125555213,129055114,24,38926589
2019,125555214,129055114,25,38926592
2019,125555223,129055122,5,38926594
2019,125551300,129055123,1,38925846
2019,125555225,129055125,3,38926595
2019,125555234,129051096,1,38926599
2019,125555240,129047744,25,38926604
2019,125551314,129047745,25,38926603
2019,125555240,129047745,1,38926605
2019,125551314,129047744,1,38926602
2019,125555245,129055145,24,38926607
2019,125555247,129055147,27,38926608
2019,125555256,129047750,5,38926612
2019,125555255,129047749,17,38926609
2019,125555255,129047750,25,38926610
2019,125555256,129047749,25,38926611
2019,125555261,129055156,3,38926615
2019,125555261,129055155,1,38926614
2019,125555265,129047756,1,38926616
2019,125555266,129047756,14,38926617
2019,125555268,129055161,15,38926618
2019,125555269,129047758,18,38926619
2019,125555271,129055162,1,38926620
2019,125555287,129055170,3,38926629
2019,125555292,129055177,24,38926633
2019,125555293,129051107,24,38926634
2019,125555294,129055178,18,38926635
2019,125551361,129055206,18,38925864
2019,125555333,129055223,3,38926644
2019,125551520,129051208,16,38925937
2019,125551557,129047984,24,38925944
2019,125551559,129047986,3,38926692
2019,125546713,129055459,3,38931401
2019,125551641,129055536,15,38925968
2019,125551656,129048075,9,38931416
2019,124029201,127508110,17,38297486
2019,124026016,127511330,25,38297494
2019,124026016,127508141,27,38297495
2019,124033198,127511330,27,38302419
2019,124033198,127508141,25,38302420
2019,124026035,127515232,18,38293330
2019,124026053,127511352,18,38293340
2019,124026081,127508195,5,38293349
2019,127353584,131985645,17,39686554
2019,127353592,131985651,9,39686558
2019,127353591,131985651,9,39686556
2019,127353592,131985652,9,39686559
2019,127353591,131985652,9,39686557
2019,127353596,131985658,3,39686561
2019,127353644,131985695,3,39686579
2019,127353647,131985698,3,39686580
2019,127353648,131985699,14,39686581
2019,127353654,131985707,20,39686582
2019,127353657,131985710,24,39686583
2019,127353668,131985723,18,39686584
2019,127353677,131985732,27,39686585
2019,127353686,131985741,24,39686589
2019,127353685,131985741,25,39686587
2019,127353685,131985740,24,39686586
2019,127353686,131985740,25,39686588
2019,127353692,131985747,24,39686590
2019,127353693,131985748,16,39686591
2019,127353695,131985751,3,39686592
2019,127353706,131985764,26,39686593
2019,127353710,131985768,17,39686594
2019,127353711,131985768,19,39686595
2019,127353714,131985770,24,39686596
2019,127353720,131985776,17,39686597
2019,127353745,131985799,27,39686598
2019,127353746,131985800,16,39686599
2019,127353747,131985802,15,39686601
2019,127353747,131985801,25,39686600
2019,127353748,131985801,15,39686602
2019,127353748,131985802,25,39686603
2019,127353749,131985803,21,39686604
2019,127353760,131985814,5,39686605
2019,127353761,131985815,17,39686606
2019,127353764,131985818,21,39686607
2019,127353775,131985823,16,39686609
2019,127353157,131985226,24,39686407
2019,127353157,131985225,24,39686406
2019,127358353,131967923,3,39691454
2019,127358358,131985235,24,39686413
2019,127358358,131985236,24,39686414
2019,127358358,131985234,24,39672914
2019,127358358,131985233,24,39672913
2019,127353173,131967940,3,39691460
2019,127353179,131985249,25,39686417
2019,127353180,131985250,25,39686420
2019,127358542,131985318,16,39691526
2019,127353253,131985318,16,39686446
2019,127358544,131968112,13,39691527
2019,127353289,131985345,1,39686449
2019,127353295,131985352,27,39686451
2019,127353306,131985363,19,39686454
2019,127353311,131985371,16,39686459
2019,127353311,131985369,3,39686457
2019,127353312,131985369,16,39686460
2019,127353311,131985370,16,39686458
2019,127353312,131985371,16,39686462
2019,127353312,131985370,16,39686461
2019,127353316,131985375,17,39686463
2019,127353317,131985377,24,39686465
2019,127353317,131985378,24,39686466
2019,127353317,131985376,24,39686464
2019,127353330,131985391,3,39686468
2019,127353341,131985401,18,39686470
2019,127353360,131990598,24,39686477
2019,127353367,131985430,3,39686478
2019,127353368,131985431,24,39686479
2019,127353474,131985534,3,39686512
2019,127353503,131985556,24,39686517
2019,127353502,131985556,24,39686516
2019,127353555,131985614,16,39686548
2019,127353601,131968274,21,39686562
2019,127353605,131985662,5,39686564
2019,127353161,131985231,19,39686408
2019,127353165,131967927,24,39686411
2019,127353165,131967928,24,39686412
2019,127353164,131967928,24,39686410
2019,127353164,131967927,24,39686409
2019,127353166,131967927,24,39691456
2019,127353166,131967928,24,39691457
2019,127353180,131985249,3,39686419
2019,127353179,131985250,3,39686418
2019,127353183,131985256,3,39686422
2019,127353185,131967962,17,39686424
2019,127353187,131967964,1,39686425
2019,127353189,131985260,27,39686426
2019,127353192,131985261,15,39686429
2019,127353191,131985261,15,39686428
2019,127353190,131985261,5,39686427
2019,127353195,131967975,24,39686431
2019,127353196,131967975,24,39686433
2019,127353195,131967974,24,39686430
2019,127353196,131967974,24,39686432
2019,127353202,131985271,1,39686434
2019,127358420,131985275,9,39691490
2019,127358420,131985276,9,39691491
2019,127353213,131985284,19,39686437
2019,127353218,131985287,21,39686439
2019,127353222,131985291,4,39686440
2019,127353224,131985293,16,39686441
2019,127353227,131985296,24,39686442
2019,127353229,131985298,13,39686443
2019,127353231,131968039,24,39686444
2019,127353297,131985354,21,39686452
2019,127353375,131985438,19,39686483
2019,127353402,131968244,1,39686485
2019,127353441,131985501,15,39686501
2019,127353447,131985511,24,39686502
2019,127363621,131990635,21,39672957
2019,127353456,131985520,18,39686505
2019,127353472,131985532,9,39686511
2019,127353489,131985545,16,39686515
2019,127353508,131985564,27,39686518
2019,127363624,131985569,24,39672961
2019,127353510,131985569,24,39686524
2019,127353511,131985569,24,39686527
2019,127353527,131985587,26,39686537
2019,127353543,131985596,15,39686544
2019,127353559,131985617,18,39686550
2019,127353577,131985636,24,39686553
2019,127353582,131985643,24,39672965
2019,126053017,129551136,21,39163180
2019,126048470,129548396,21,39171942
2019,126048473,129551156,11,39171944
2019,126053049,129551165,3,39171945
2019,126048482,129551175,1,39171946
2019,126047314,129543258,3,39168151
2019,126048493,129548423,3,39171951
2019,126048494,129548423,18,39171952
2019,126047342,129543281,16,39168164
2019,126053080,129543281,3,39168165
2019,126048507,129548432,17,39171964
2019,126053090,129551206,3,39163219
2019,126047366,129548438,21,39168176
2019,126048511,129548440,18,39171967
2019,126048513,129548441,21,39171968
2019,126048514,129548444,24,39171970
2019,126053105,129551225,18,39163225
2019,126048515,129551225,18,39171973
2019,126048516,129548448,17,39171974
2019,126048524,129551230,18,39171976
2019,126047421,129543344,3,39168191
2019,126048528,129548463,24,39171978
2019,126048528,129548464,24,39171979
2019,126048530,129548468,16,39171980
2019,126048539,129548476,27,39171981
2019,126047454,129548477,24,39171982
2019,126048546,129543390,1,39171983
2019,126048553,129548488,3,39171985
2019,126048554,129548489,24,39171986
2019,126047487,129543407,16,39168211
2019,126048558,129548497,1,39171988
2019,126048558,129548496,1,39171987
2019,126047511,129543427,24,39168226
2019,126048573,129548514,24,39171989
2019,126048574,129548516,16,39171990
2019,126048575,129548516,16,39171991
2019,126048579,129548520,21,39171993
2019,126048581,129548523,3,39171994
2019,126047546,129543462,24,39168238
2019,126048589,129548530,5,39171995
2019,126047567,129543483,9,39168244
2019,126048596,129543498,10,39171998
2019,126048596,129543497,5,39171997
2019,126048603,129548541,24,39172003
2019,126048606,129548544,3,39172004
2019,126047601,129543523,24,39168259
2019,126047602,129543523,24,39168260
2019,126048613,129548549,3,39168271
2019,126047621,129543544,21,39168272
2019,126048620,129548557,24,39172005
2019,126048622,129543561,24,39172006
2019,126047651,129543572,3,39168281
2019,126048626,129548566,24,39172007
2019,126048626,129548565,3,39168284
2019,126048628,129543577,18,39172008
2019,126048634,129548570,24,39172009
2019,126048635,129543584,3,39172010
2019,126048636,129548571,5,39172011
2019,126047666,129543587,15,39168292
2019,126048640,129548576,1,39172012
2019,126048649,129548585,24,39172014
2019,126048655,129548591,18,39172015
2019,126048658,129548594,24,39172016
2019,126048661,129548597,3,39172017
2019,126048662,129548598,1,39172018
2019,126047700,129543623,27,39168301
2019,126048663,129548599,24,39172019
2019,126048670,129548606,3,39172020
2019,126048671,129548607,1,39172021
2019,126047714,129543636,18,39168305
2019,126048681,129548616,3,39172024
2019,126048687,129548623,27,39172025
2019,126048691,129548626,24,39172026
2019,126048695,129548630,16,39172027
2019,126048698,129548633,3,39172028
2019,126048701,129548636,27,39172029
2019,126048702,129548637,5,39172030
2019,126048706,129543667,9,39172031
2019,126047748,129543672,18,39168320
2019,126047754,129548653,20,39168322
2019,126048726,129548659,3,39172038
2019,126048730,129548663,3,39172040
2019,126048740,129548672,24,39172042
2019,126048741,129548672,24,39172043
2019,126047775,129543694,18,39168331
2019,126048745,129548675,18,39172044
2019,126048748,129548679,18,39172046
2019,126048750,129548681,24,39172047
2019,126048755,129548686,16,39172049
2019,126048754,129548686,16,39172048
2019,126048757,129548688,9,39172050
2019,126048759,129548690,3,39172051
2019,126048761,129548692,18,39172052
2019,126048766,129543715,16,39172053
2019,126048772,129543718,18,39172055
2019,126048772,129543717,18,39172054
2019,126048774,129543721,24,39172056
2019,126048774,129548698,24,39172057
2019,126048778,129548700,2,39172061
2019,126048783,129548708,16,39172063
2019,126048783,129548707,16,39172062
2019,126048784,129548711,18,39172065
2019,126048785,129548710,18,39172066
2019,126048784,129548710,18,39172064
2019,126048786,129548711,18,39172069
2019,126048785,129548711,18,39172067
2019,126048786,129548710,18,39172068
2019,126048787,129548713,16,39172071
2019,126048787,129548712,16,39172070
2019,126047820,129543741,24,39168347
2019,126048793,129543748,1,39172072
2019,126048797,129543752,3,39172073
2019,126048805,129548728,24,39172077
2019,126048806,129548728,24,39172078
2019,126048807,129543759,3,39172079
2019,126048809,129543764,27,39168351
2019,126048813,129548736,5,39172082
2019,126048812,129548736,5,39172081
2019,126047846,129543774,24,39168354
2019,126048822,129543776,17,39168355
2019,126048832,129543788,17,39168358
2019,126048848,129548759,17,39172089
2019,126048861,129548772,19,39172090
2019,126048867,129548777,3,39172092
2019,126048869,129548779,24,39172093
2019,126048871,129548782,17,39172094
2019,126048874,129548785,9,39172095
2019,126048875,129548786,21,39172096
2019,126048877,129548787,24,39172098
2019,126048876,129548787,24,39172097
2019,126048890,129548800,1,39172099
2019,126048897,129548806,21,39172100
2019,126048900,129548809,14,39172103
2019,126048901,129548809,14,39172104
2019,126048902,129548809,14,39172105
2019,126048903,129548810,14,39172106
2019,126048918,129548824,5,39172107
2019,126048925,129548831,1,39172109
2019,126048927,129548833,24,39172110
2019,126048933,129548840,3,39172111
2019,126048936,129548843,24,39172112
2019,126048962,129548868,24,39172114
2019,126048976,129548882,1,39172116
2019,126048979,129548885,21,39172117
2019,126048980,129548886,17,39172118
2019,126048985,129548891,1,39172119
2019,126048995,129548903,19,39172120
2019,126049024,129548932,18,39172124
2019,126049027,129548935,3,39172125
2019,126049029,129548935,9,39172127
2019,126049028,129548935,5,39172126
2019,126049030,129548936,3,39172128
2019,126049059,129548963,21,39172131
2019,126049063,129548967,22,39172132
2019,126049068,129548972,22,39172133
2019,126049074,129548979,18,39172134
2019,126049083,129548986,15,39172135
2019,126049085,129548989,21,39172136
2019,126049092,129548996,17,39172137
2019,126049095,129548999,16,39172138
2019,126049104,129549007,24,39172139
2019,126049110,129549012,5,39172140
2019,126049117,129549019,3,39172141
2019,126049118,129549020,18,39172142
2019,126049120,129549022,24,39172143
2019,126049125,129549028,24,39172144
2019,126049128,129549030,3,39172145
2019,126049130,129549032,15,39172146
2019,126049132,129549034,21,39172147
2019,126049137,129549038,21,39172148
2019,126049139,129549040,3,39172149
2019,126049141,129549042,15,39172150
2019,126049143,129549045,24,39172151
2019,126049158,129549060,3,39172154
2019,126049164,129549064,5,39172157
2019,126049163,129549064,21,39172156
2019,126049165,129549064,10,39172158
2019,126049162,129549064,16,39172155
2019,126049169,129549068,17,39172159
2019,126053005,129551133,14,39163174
2019,123908125,127377925,18,38250050
2019,123908370,127382663,17,38252711
2019,123908379,127378212,17,38252715
2019,123905076,127382740,1,38250119
2019,123908487,127382766,24,38252732
2019,123905148,127382821,17,38250138
2019,123908600,127378404,24,38250146
2019,123908401,127382689,16,38250103
2019,123908421,127378257,17,38250108
2019,123908603,127382890,21,38252764
2019,123908643,127382926,19,38252772
2019,124026036,127511341,18,38302421
2019,124026054,127511356,24,38297505
2019,124025964,127508097,24,38293309
2019,124025964,127508096,24,38293308
2019,124073023,127550092,4,38321394
2019,124063072,127545166,24,38331377
2019,124068086,127555155,15,38326435
2019,124068103,127555160,24,38326436
2019,124063093,127555166,26,38331386
2019,124063103,127550114,21,38331392
2019,123550038,127013670,15,38111346
2019,123550050,127026263,3,38108324
2019,123562078,127023979,24,38111351
2019,123550117,127013756,3,38108350
2019,123560158,127013756,5,38108352
2019,123560171,127024069,1,38111380
2019,123560171,127026350,1,38111381
2019,123562424,127026616,18,38115768
2019,123562488,127026668,3,38115801
2019,123562575,127014111,3,38115821
2019,123562663,127024610,25,38115846
2019,123562663,127024611,1,38108492
2019,123550555,127024611,25,38108491
2019,123550555,127024610,1,38111464
2019,123550039,127023946,24,38111347
2019,123550060,127023971,17,38111350
2019,123560137,127013738,3,38108341
2019,123550141,127013767,16,38111382
2019,123550141,127013766,16,38108357
2019,123562178,127026365,17,38115700
2019,123562415,127026607,17,38115762
2019,123562414,127026608,5,38115761
2019,123562415,127026608,25,38115763
2019,123562414,127026607,25,38115760
2019,123562437,127024394,13,38115772
2019,123562486,127014047,3,38115800
2019,123550451,127024479,21,38115816
2019,123550449,127024482,21,38108459
2019,123550449,127024479,25,38115815
2019,123550451,127024482,25,38111439
2019,123560665,127014138,21,38108467
2019,123562616,127026792,26,38115830
2019,124073033,127550102,8,38321399
2019,129146870,133940328,8,40399336
2019,129155549,133940384,24,40393819
2019,125551226,129047647,4,38925824
2019,125555155,129055059,17,38926562
2019,125555168,129055076,1,38926570
2019,125551268,129047694,26,38925837
2019,125551299,129055116,16,38926593
2019,125555224,129047733,1,38916327
2019,125555224,129047734,1,38925847
2019,125555282,129047765,15,38926628
2019,125555281,129047765,11,38926627
2019,125555280,129047765,17,38926626
2019,125551328,129047768,17,38925854
2019,125555289,129055176,17,38926630
2019,125551373,129047816,24,38925871
2019,125555331,129055221,24,38926643
2019,125551376,129055230,13,38925872
2019,125551380,129047819,17,38925875
2019,125546516,129055247,9,38916346
2019,125551389,129047829,24,38925878
2019,125551391,129051130,9,38925879
2019,125551394,129047831,3,38925881
2019,125551402,129047839,18,38926656
2019,125551429,129051141,1,38925892
2019,125551433,129055311,17,38925893
2019,125551434,129055311,1,38925895
2019,125551433,129055312,1,38925894
2019,125551434,129055312,1,38925896
2019,125555399,129047865,24,38926665
2019,125551445,129047869,3,38925902
2019,125551446,129055328,16,38925903
2019,125551449,129047871,1,38925904
2019,125555498,129051234,16,38926691
2019,125551600,129055474,1,38925954
2019,125551462,129047895,21,38925919
2019,125555174,129047668,14,38926573
2019,125551240,129055065,1,38925830
2019,125551243,129055077,19,38925832
2019,125551454,129055330,11,38925914
2019,125551532,129055411,24,38925941
2019,125551532,129055409,24,38925940
2019,125546561,129055345,5,38931359
2019,125555496,129055421,14,38926690
2019,125546659,129051227,24,38931392
2019,125546659,129051226,24,38931391
2019,125546667,129047978,27,38931393
2019,125555512,129055441,1,38926695
2019,125551579,129051271,24,38925949
2019,125555541,129055473,21,38926703
2019,125551632,129055517,17,38925965
2019,125555639,129048081,16,38925975
2019,125555639,129055579,24,38925974
2019,125551676,129048102,16,38925979
2019,125546804,129048103,3,38926748
2019,125551736,129048182,18,38926002
2019,125551736,129048180,18,38926001
2019,125551739,129048186,24,38926004
2019,125551738,129048186,24,38926003
2019,125551740,129048186,24,38926005
2019,125551744,129055682,18,38926790
2019,125555779,129048193,18,38926794
2019,125551755,129048202,16,38926011
2019,125551764,129048210,26,38926013
2019,125551791,129048240,24,38926018
2019,125551803,129048254,3,38926022
2019,125551823,129048274,19,38926026
2019,125551822,129048274,17,38926025
2019,125551828,129048276,17,38926029
2019,125555876,129055773,24,38926829
2019,125551856,129055785,1,38926033
2019,125551857,129055785,1,38926034
2019,125551873,129048318,11,38926038
2019,125551874,129055799,24,38926039
2019,125551878,129048321,24,38926044
2019,125555907,129048324,24,38926841
2019,125555908,129048324,24,38926842
2019,125551887,129048329,27,38926047
2019,125551891,129055817,16,38926048
2019,125551893,129048334,21,38926049
2019,125555936,129055830,17,38926862
2019,125555941,129055835,21,38926863
2019,125551906,129048348,18,38926053
2019,125551907,129048348,18,38926054
2019,125555950,129055839,3,38926865
2019,125551919,129055842,27,38926866
2019,125551926,129055852,9,38926872
2019,125555965,129055858,3,38926874
2019,125551935,129055861,19,38926064
2019,125551938,129055868,24,38926065
2019,125555984,129055879,16,38926878
2019,125551945,129048383,1,38926068
2019,125551946,129048385,24,38926070
2019,125551946,129048384,24,38926069
2019,125551947,129048386,3,38926071
2019,125551963,129048403,9,38926075
2019,125556023,129048404,3,38926898
2019,125551968,129048408,24,38926076
2019,125551971,129048409,17,38926077
2019,125556036,129055932,3,38926903
2019,125551973,129048413,17,38926078
2019,125556041,129055937,14,38926904
2019,125551981,129055950,16,38926080
2019,125551988,129055962,24,38926081
2019,125551993,129048425,16,38926083
2019,125551992,129048425,16,38926082
2019,125556100,129055994,3,38926921
2019,125552007,129048442,24,38926084
2019,125552023,129048453,24,38926086
2019,125552023,129048455,24,38926088
2019,125552023,129048456,24,38926089
2019,125552023,129048454,24,38926087
2019,125552024,129056018,6,38926090
2019,125552025,129048457,1,38926091
2019,125556130,129048459,17,38926092
2019,125552028,129048459,19,38926093
2019,125556134,129056032,17,38926929
2019,125552032,129056042,18,38926094
2019,125552032,129056041,18,38926934
2019,125552034,129056048,24,38926936
2019,125552037,129048468,16,38926095
2019,125552039,129048474,24,38926096
2019,125556170,129048475,18,38926940
2019,125556170,129048476,18,38926941
2019,125552041,129048477,16,38926098
2019,125552043,129048479,18,38926099
2019,125556179,129056068,24,38926943
2019,125552047,129056076,1,38926100
2019,125552049,129056079,24,38926101
2019,125552053,129056084,24,38926948
2019,125552057,129048485,1,38926102
2019,125546404,129047661,1,38926571
2019,125555172,129047666,3,38926572
2019,125551249,129047673,21,38925835
2019,125551276,129047704,7,38925839
2019,125546440,129047712,16,38926579
2019,125546481,129055153,24,38926613
2019,125551326,129047764,3,38925853
2019,125551335,129051106,21,38925855
2019,125551352,129047789,18,38925861
2019,125551355,129055202,3,38925862
2019,125551359,129047795,17,38925863
2019,125551366,129047804,21,38925865
2019,125551378,129055236,24,38925874
2019,125546523,129047827,3,38916349
2019,125551397,129047832,18,38925884
2019,125551407,129047842,14,38925887
2019,125551405,129047842,14,38925886
2019,125546531,129055284,18,38926657
2019,125546531,129055285,18,38925888
2019,125551416,129055287,24,38925889
2019,125551417,129047849,24,38925890
2019,125551423,129047855,1,38925891
2019,125551435,129047862,1,38925897
2019,125551438,129047864,16,38925900
2019,125551450,129047872,24,38925905
2019,125546545,129051145,19,38931355
2019,125546546,129051145,17,38931356
2019,125551526,129047961,1,38925939
2019,125555519,129047997,21,38926697
2019,125546383,129051014,24,38916301
2019,125551231,129047649,16,38925828
2019,125551234,129055055,1,38926561
2019,125555167,129055073,3,38926569
2019,125555151,129051016,15,38926557
2019,125551230,129051016,16,38925827
2019,125551229,129051016,15,38926558
2019,125546406,129047664,5,38916309
2019,125551246,129047664,5,38925833
2019,125551279,129055093,24,38925842
2019,125555194,129055093,24,38916321
2019,125546436,129055093,24,38925841
2019,125551455,129047882,24,38925913
2019,125551455,129047881,24,38926671
2019,125551500,129047931,24,38925930
2019,125555507,129055433,24,38931394
2019,125555536,129051294,24,38926701
2019,125551620,129048035,3,38925959
2019,125551627,129055506,17,38925961
2019,125551628,129055506,19,38925962
2019,125555597,129051324,24,38926718
2019,125551660,129055576,24,38926729
2019,125555650,129055582,24,38926738
2019,125555658,129048094,16,38926746
2019,125555658,129048093,16,38926745
2019,125555657,129048093,16,38926743
2019,125555657,129048094,16,38926744
2019,125551671,129048096,3,38925978
2019,125551686,129048111,20,38925980
2019,125546821,129051387,18,38926757
2019,125551698,129048126,16,38925990
2019,125546841,129051410,24,38931453
2019,125551746,129048190,1,38926006
2019,125551746,129048191,1,38926007
2019,125551749,129048198,1,38926008
2019,125551750,129048198,1,38926009
2019,125555791,129055695,24,38926799
2019,125555803,129048217,1,38926805
2019,125555803,129048216,1,38926804
2019,125551773,129048222,24,38926014
2019,125551780,129048228,27,38926015
2019,125551802,129048252,24,38926021
2019,125551816,129048269,21,38926024
2019,125555860,129055754,3,38926820
2019,125551837,129048289,18,38926030
2019,125551842,129048291,24,38926031
2019,125551877,129055803,1,38926043
2019,125551877,129055802,25,38926042
2019,125551876,129055803,25,38926041
2019,125551876,129055802,1,38926040
2019,125551895,129055824,10,38926052
2019,125551894,129055824,21,38926051
2019,125555929,129048338,24,38926859
2019,125551909,129048350,1,38926055
2019,125546387,129051015,5,38925826
2019,125546387,129047648,20,38925825
2019,125546386,129047648,15,38916302
2019,125546386,129051015,15,38916303
2019,125546389,129047651,3,38926560
2019,125546396,129055066,16,38926565
2019,125546401,129055072,3,38916306
2019,125551259,129047686,26,38925836
2019,125546422,129051045,1,38916316
2019,125546456,129051079,27,38926582
2019,125546564,129055356,21,38931361
2019,125546654,129051222,24,38931390
2019,125546426,129051049,20,38916318
2019,125546425,129051049,3,38916317
2019,125555193,129051062,3,38916320
2019,125551571,129047992,24,38931396
2019,125551578,129051270,17,38925948
2019,125546707,129051274,3,38931398
2019,125546709,129055456,21,38931399
2019,125555584,129055523,21,38931406
2019,125555585,129055523,5,38926716
2019,125546765,129048058,26,38931412
2019,125555611,129048059,24,38926722
2019,125555611,129048060,24,38926723
2019,125546780,129055573,18,38931417
2019,125546786,129055575,24,38926730
2019,125546785,129055575,1,38931421
2019,125551658,129055575,24,38931419
2019,125551659,129055575,24,38925972
2019,125546784,129055575,24,38931420
2019,125546783,129055575,24,38931418
2019,125555637,129055575,24,38925973
2019,125546793,129051355,24,38931423
2019,125546793,129051356,24,38931424
2019,125546794,129051358,24,38931425
2019,125551685,129051383,24,38926753
2019,125551685,129051382,25,38926752
2019,125546815,129051383,25,38931431
2019,125546815,129051382,24,38931430
2019,125546819,129048115,22,38931435
2019,125546820,129048115,25,38931437
2019,125546819,129048114,25,38931434
2019,125546820,129048114,20,38931436
2019,125546827,129048129,17,38926768
2019,125546828,129051396,24,38931443
2019,125555711,129055629,17,38926771
2019,125546829,129048135,24,38931444
2019,125546832,129051400,17,38931445
2019,125546834,129051402,24,38931448
2019,125546834,129051401,24,38931447
2019,125546834,129051403,24,38931449
2019,125555733,129055644,16,38926777
2019,125551713,129055644,18,38925997
2019,125546837,129055644,18,38931450
2019,125546837,129055643,25,38925998
2019,125551713,129055643,16,38925996
2019,125551712,129055644,25,38925995
2019,125555733,129055643,18,38926776
2019,125551712,129055643,18,38925994
2019,125546838,129051405,21,38931451
2019,125546840,129051409,1,38931452
2019,125546842,129048157,17,38931454
2019,125546843,129051411,24,38931455
2019,125546844,129051413,1,38926781
2019,125555746,129051412,1,38931456
2019,125546844,129051412,25,38926780
2019,125555746,129051413,25,38926779
2019,125546847,129051414,18,38931458
2019,125546846,129051414,18,38931457
2019,125546854,129048173,18,38931459
2019,125551729,129048175,3,38926787
2019,125551473,129047910,16,38925923
2019,125546655,129055420,27,38926688
2019,125546710,129048001,15,38931400
2019,125546718,129051288,22,38931402
2019,125546734,129048033,5,38931405
2019,125551634,129055525,17,38925966
2019,125546756,129055533,24,38925967
2019,125546755,129055533,24,38931407
2019,125546758,129051322,17,38931408
2019,125546759,129051325,3,38931409
2019,125546796,129051361,5,38931426
2019,125555675,129055602,3,38931427
2019,125546398,129047656,14,38916305
2019,125546416,129047684,18,38916313
2019,125546416,129047680,18,38916310
2019,125546416,129047683,18,38916312
2019,125546416,129047681,18,38916311
2019,125555198,129051066,3,38926580
2019,125546469,129051089,19,38916328
2019,125555464,129055379,27,38926681
2019,125546644,129047960,24,38931389
2019,125551540,129055416,19,38925942
2019,125546717,129048005,1,38926699
2019,125546721,129048011,3,38931403
2019,125555577,129051317,24,38926712
2019,125555577,129051316,24,38926711
2019,125555580,129055516,18,38926715
2019,125555200,129047720,21,38916324
2019,125546408,129055079,1,38925834
2019,125551291,129055099,1,38925844
2019,125555231,129047740,18,38926598
2019,125555230,129047740,18,38926597
2019,125551241,129055074,1,38916307
2019,125546402,129055074,3,38925831
2019,125555170,129047662,19,38916308
2019,125555470,129055383,1,38926683
2019,125546623,129047945,27,38931386
2019,125546629,129055396,18,38931387
2019,125555487,129047955,16,38925938
2019,125555510,129055438,24,38926693
2019,125555510,129055439,24,38926694
2019,125546434,129051061,20,38925840
2019,125546435,129051061,20,38916319
2019,125555208,129051078,3,38926581
2019,125546463,129047729,4,38916325
2019,125546462,129047729,3,38926584
2019,125546477,129051098,19,38916329
2019,125546480,129051101,11,38916331
2019,125555272,129055163,19,38926621
2019,125555273,129055163,17,38926622
2019,125551324,129047762,24,38925852
2019,125546489,129047781,17,38916332
2019,125546495,129055189,10,38916335
2019,125546493,129055189,10,38916333
2019,125546494,129055189,10,38916334
2019,125551346,129055193,17,38925859
2019,125551347,129055193,15,38925860
2019,125546497,129051112,24,38916336
2019,125555310,129055205,16,38926637
2019,125551367,129047805,1,38925866
2019,125551368,129047805,25,38925868
2019,125551368,129047806,1,38925869
2019,125551367,129047806,25,38925867
2019,125546501,129047810,15,38916339
2019,125546501,129047809,18,38916338
2019,125546500,129047809,24,38925870
2019,125546500,129047810,15,38916337
2019,125546504,129051119,18,38916340
2019,125555335,129055225,3,38926646
2019,125546511,129055228,3,38916344
2019,125546510,129055228,25,38916342
2019,125546511,129055227,25,38916343
2019,125546510,129055227,3,38916341
2019,125546514,129055237,21,38925873
2019,125546518,129055249,3,38916347
2019,125546519,129055251,26,38916348
2019,125546525,129055263,17,38925880
2019,125555385,129055293,3,38926662
2019,125546537,129051138,21,38916350
2019,125546538,129051139,3,38916351
2019,125546570,129047923,3,38931362
2019,125546579,129055366,17,38926677
2019,125546615,129051196,21,38931381
2019,125546643,129047956,21,38931388
2019,125551566,129055430,24,38925946
2019,125546689,129047991,17,38931395
2019,125551583,129051276,9,38925952
2019,126053052,129543241,18,39168143
2019,126053052,129551167,18,39163199
2019,126048486,129548412,24,39171947
2019,126047318,129548421,24,39168152
2019,126053075,129543269,19,39163208
2019,126048508,129543289,5,39171965
2019,126053089,129548434,25,39163218
2019,126053089,129548433,16,39163217
2019,126053088,129548434,16,39163216
2019,126053088,129548433,25,39171966
2019,126047364,129551213,24,39168175
2019,126047364,129551212,24,39168174
2019,126047376,129551218,1,39163224
2019,126047380,129543312,16,39168181
2019,126047384,129543314,3,39171971
2019,126047388,129548446,24,39168184
2019,126047388,129548445,24,39168183
2019,126047391,129543317,18,39168185
2019,126048518,129548450,1,39171975
2019,126047408,129543332,3,39168186
2019,126047414,129551232,24,39163226
2019,126047418,129548460,27,39168190
2019,126047437,129543354,18,39168193
2019,126047441,129543358,3,39168195
2019,126047446,129543361,24,39168196
2019,126047448,129543363,24,39168197
2019,126047449,129543364,3,39168198
2019,126047458,129543375,18,39168202
2019,126047458,129543374,18,39168201
2019,126047458,129543373,18,39168200
